SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
-0.43991649313097614,1.247217966963116,1.1612074931971548,1.787106667826492,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False
-0.43991649313097614,1.125056875803025,-0.14164135493308597,0.6241375648106264,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
-0.43991649313097614,-0.055833672077855064,-0.49560411596847015,-0.3351757260873599,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False
-0.43991649313097614,1.6137012404433893,-0.3693075439558449,0.6636466158833217,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False
-0.43991649313097614,-0.4223169455581282,-1.479387940066815,-0.7904232341762542,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
2.273158691738958,-1.0331224013585834,0.006258578081699082,-0.788040778835187,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False
-0.43991649313097614,-1.1552834925186746,-0.6484894399837535,-0.937297193998702,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.43991649313097614,-1.1145631287986442,-1.3065610520495383,-0.9463858199294393,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
-0.43991649313097614,-0.38159658183809786,0.47654712912871167,-0.21885455003692908,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
-0.43991649313097614,-0.9924020376385531,-1.5009913010689746,-0.9506874754063659,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
-0.43991649313097614,-0.9516816739185228,0.142525932095321,-0.7183980796523292,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.273158691738958,-0.38159658183809786,1.0083221691818711,0.020405733566896518,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
-0.43991649313097614,1.6137012404433893,0.16911468409797886,1.2452966156788288,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False
-0.43991649313097614,-0.30015585439803716,0.20567421810163386,-0.22609015514683645,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.43991649313097614,-0.7073594915983407,-1.1486903370337564,-0.7986294692399294,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.43991649313097614,-1.0331224013585834,-0.32942441595185784,-0.8424181160178746,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
-0.43991649313097614,-1.2774445836787656,-0.3726311379561772,-0.982210889132151,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
2.273158691738958,-1.0331224013585834,1.0249401391835322,-0.7215526270020753,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
-0.43991649313097614,0.6364125111626608,1.1612074931971548,1.1900810071724321,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False
-0.43991649313097614,1.4915401492832983,1.461992750227223,2.300062538621233,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False
2.273158691738958,0.9621754209229036,1.3224018022132684,1.550736214312294,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False
2.273158691738958,-1.1960038562387048,0.50313588113137,-0.8907290159895119,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
-0.43991649313097614,0.3106496014024181,0.08934842809000525,0.19906782437524817,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
-0.43991649313097614,-1.0738427650786138,-1.502653098069141,-0.950930132894808,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
-0.43991649313097614,1.1657772395230555,1.3905354792200795,1.8303438203125233,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False
2.273158691738958,-1.2774445836787656,0.7075369121518029,-0.9678720375423957,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
-0.43991649313097614,-0.21871512695797646,-0.3094828519498643,-0.35390447224074795,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.43991649313097614,0.43281069256250915,0.720831288153132,0.571216172558591,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False
2.273158691738958,-0.5037576729981889,-0.10508182092943122,-0.4877190472306803,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
-0.43991649313097614,-0.62591876415828,0.925232319173565,-0.3088804782489161,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
-0.43991649313097614,-1.0738427650786138,0.14418772909548702,-0.8139168910117763,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.43991649313097614,0.35136996512244845,-0.9742016520163136,-0.3918472795244083,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
-0.43991649313097614,-1.2774445836787656,0.50313588113137,-0.970585389458611,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-0.43991649313097614,-1.2774445836787656,0.16080569909714826,-0.9751297024239797,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.43991649313097614,-0.7888002190384014,-1.3165318340505352,-0.8594261999804922,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.43991649313097614,0.7992939660427822,1.3373579752147637,1.3884645338596169,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False
-0.43991649313097614,-1.1145631287986442,-0.47233895796614456,-0.8978543222410366,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.43991649313097614,1.6137012404433893,0.85876043916692,1.8362778988935147,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
-0.43991649313097614,-0.30015585439803716,-0.3543513709543497,-0.4000755743597602,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.43991649313097614,1.369379058123207,1.3224018022132684,1.9850489990801459,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
-0.43991649313097614,0.9621754209229036,-1.328164413051698,-0.37748636816297637,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
-0.43991649313097614,-1.0738427650786138,1.1695164781979852,-0.7642162254245166,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True
-0.43991649313097614,1.125056875803025,-0.16324471593524553,0.5781429408650266,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
2.273158691738958,0.6364125111626608,1.1379423351948288,1.0873486504747543,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False
-0.43991649313097614,-0.21871512695797646,-0.3327480099521901,-0.339499441335963,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
-0.43991649313097614,1.6137012404433893,1.3739175092184182,2.324570944953876,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False
-0.43991649313097614,0.22920887396235737,0.046141706085686136,0.10703445694069537,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-0.43991649313097614,-1.1552834925186746,1.1778254631988159,-0.8204465834280341,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
-0.43991649313097614,-1.1552834925186746,-1.502653098069141,-0.9754826587708043,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
-0.43991649313097614,0.3920903288424788,0.9867188081797118,0.7253257374909463,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False
-0.43991649313097614,0.5549717837226001,1.001674981181207,0.9455484381379119,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False
-0.43991649313097614,0.3106496014024181,-0.7448736659933887,-0.24854700271356092,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False
-0.43991649313097614,-0.055833672077855064,0.544680806135523,0.11733637031364265,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,True
-0.43991649313097614,-0.0965540357978854,1.42044782522307,0.42473928862632093,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
-0.43991649313097614,-0.7888002190384014,0.03617092408468901,-0.6077683246944474,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
2.273158691738958,-0.748079855318371,-1.4993295040688086,-0.9049575687208845,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
-0.43991649313097614,-0.9109613101984924,-1.5109620830699715,-0.9241275103078037,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
2.273158691738958,-0.0965540357978854,0.14418772909548702,-0.08201778632730986,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,True,False,False
2.273158691738958,0.10704778280226633,0.8720548151682491,0.397385171747403,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
-0.43991649313097614,-0.015113308357824713,0.4815325201292102,0.14972011513481323,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
-0.43991649313097614,-1.2367242199587352,0.36354493311741554,-0.92236272857368,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.43991649313097614,0.10704778280226633,-1.491020519067978,-0.7120007458661306,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
-0.43991649313097614,-0.21871512695797646,1.1961052302006432,0.22666459874260816,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
-0.43991649313097614,1.6137012404433893,-1.329826210051864,-0.18561047412037324,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
-0.43991649313097614,-1.2774445836787656,-1.5142856770703037,-0.9973659522739388,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
-0.43991649313097614,-1.2774445836787656,-0.6916961619880726,-0.9864463652940482,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.43991649313097614,1.2879383306831464,1.1811490571991479,1.9077294993538498,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False
-0.43991649313097614,-0.5444780367182193,-0.28787949094770476,-0.5496849458701,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
-0.43991649313097614,-1.1552834925186746,-0.5105602889699654,-0.9244804666546284,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.43991649313097614,-1.2774445836787656,0.16080569909714826,-0.9751297024239797,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.43991649313097614,0.06632741908223598,0.00792037508186511,-0.05395775675474249,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
-0.43991649313097614,1.6137012404433893,-0.5172074769706297,0.5740618831048655,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False
-0.43991649313097614,1.5322605130033284,1.721233082253138,2.590920628176501,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
-0.43991649313097614,1.369379058123207,0.07106866108817798,0.9222974387908318,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2.273158691738958,1.4915401492832983,1.4503601712260603,2.2229195170683487,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
-0.43991649313097614,-0.7073594915983407,0.0029349840813665527,-0.5863703461681972,True,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True
-0.43991649313097614,1.5322605130033284,1.541759006235197,2.4079348221195462,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True
-0.43991649313097614,1.369379058123207,-1.3165318340505352,-0.26304027270505215,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
2.273158691738958,0.3920903288424788,0.6610065961471517,0.5565905439370405,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
-0.43991649313097614,-1.1960038562387048,0.5297246331340278,-0.9001926580387505,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
-0.43991649313097614,-0.055833672077855064,1.285842268209614,0.3470668325531999,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False
-0.43991649313097614,0.3920903288424788,-0.3327480099521901,0.03028851127798928,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False
-0.43991649313097614,-1.1960038562387048,1.1279715531938321,-0.8762798655413738,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
-0.43991649313097614,1.247217966963116,-1.4710789550659844,-0.41986318955362256,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
-0.43991649313097614,0.7178532386027215,-1.4694171580658184,-0.5347945999884309,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
-0.43991649313097614,-1.2774445836787656,0.17077648109814536,-0.9749973437939203,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.43991649313097614,1.2879383306831464,1.068146861187852,1.7800254811183207,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True
-0.43991649313097614,-0.62591876415828,0.001273187081200524,-0.4871675529387666,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True
-0.43991649313097614,0.6364125111626608,-0.29785027294870164,0.16386042877947957,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False
-0.43991649313097614,0.22920887396235737,-0.1582593249347472,-0.038207079777688224,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False
-0.43991649313097614,-0.7073594915983407,-0.31779183695069496,-0.6244013925385636,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False
-0.43991649313097614,-0.1779947632379461,0.1873944510998066,-0.12688736191740588,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
-0.43991649313097614,1.6137012404433893,1.5683477582378549,2.5383301324996133,True,True,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
-0.43991649313097614,0.3920903288424788,-0.5521052139741185,-0.10919542503281546,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False
-0.43991649313097614,-1.2774445836787656,-1.4710789550659844,-0.9967923982103485,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
-0.43991649313097614,-0.055833672077855064,0.7241548821534641,0.18424365780860882,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
2.273158691738958,0.47353105628253944,-1.1437049460332582,-0.40594347362572164,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.43991649313097614,-0.8702409464784621,-0.3643221529553466,-0.7183760198806526,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
-0.43991649313097614,-1.0738427650786138,-0.3244390249513595,-0.8556539790238027,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
-0.43991649313097614,1.4508197855632678,1.2160467942026365,2.1313935243823563,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False
-0.43991649313097614,1.2064976032430856,0.5546515881365197,1.1926620004585882,True,True,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False
-0.43991649313097614,-0.46303730927815856,1.300798441211109,-0.011294158332301251,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
-0.43991649313097614,-1.318164947398796,0.2854404741096075,-0.9734752195482387,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True
2.273158691738958,-0.9516816739185228,0.6344178441444933,-0.6572263327932651,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
-0.43991649313097614,1.4915401492832983,1.5882893222398482,2.4383552472615038,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
-0.43991649313097614,-1.0331224013585834,-1.462769970065154,-0.9435842289265179,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
-0.43991649313097614,1.4100994218432374,1.5450826002355291,2.3082687736849077,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False
-0.43991649313097614,0.5142514200025698,-0.35268957395418365,0.017648262107328182,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False
2.273158691738958,-0.62591876415828,0.9983513871808745,-0.3158513660987049,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
-0.43991649313097614,0.10704778280226633,-1.451137391063991,-0.6789110883513105,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
2.273158691738958,-1.1960038562387048,0.7341256641544608,-0.9083547735590729,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
-0.43991649313097614,-0.8295205827584317,0.7241548821534641,-0.5351254965635791,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
-0.43991649313097614,0.06632741908223598,-1.3198554280508674,-0.6296295584259052,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.43991649313097614,0.9621754209229036,1.3572995392167568,1.67162376309977,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False
2.273158691738958,-1.0331224013585834,0.8055829351616043,-0.7387151293664286,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
-0.43991649313097614,-1.2774445836787656,-1.2982520670487077,-0.9944981819559877,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
-0.43991649313097614,0.8400143297628127,-1.479387940066815,-0.5432655523122248,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
2.273158691738958,0.3920903288424788,1.3440051632154282,1.0232870735260624,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False
-0.43991649313097614,0.7992939660427822,0.8803638001690798,1.0846794181018922,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
-0.43991649313097614,1.6137012404433893,1.7411746462551319,2.757339545704369,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
-0.43991649313097614,-1.2367242199587352,-1.341458789053027,-0.9897112115021769,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.43991649313097614,-1.2367242199587352,0.4915033021302069,-0.9388854975594134,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.43991649313097614,0.7992939660427822,1.2127232002023045,1.3329842080931018,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False
-0.43991649313097614,-1.0738427650786138,-1.3181936310507012,-0.9303924854639429,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
-0.43991649313097614,1.6137012404433893,1.6963061272506461,2.670269626897039,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
2.273158691738958,-1.2774445836787656,0.8820255971692458,-0.9655557615163582,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
-0.43991649313097614,0.7178532386027215,1.4919050962302134,1.4433051262475116,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False
-0.43991649313097614,1.4508197855632678,0.5878875281398422,1.4854172303780395,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
-0.43991649313097614,-1.2774445836787656,0.14584952609565352,-0.9753282403690685,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.43991649313097614,-1.1960038562387048,-0.13665596393258767,-0.9189655237354917,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
-0.43991649313097614,-0.4223169455581282,-0.16656830993557784,-0.3994799605244935,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
-0.43991649313097614,1.6137012404433893,0.4898415051300408,1.4920792814243564,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False
-0.43991649313097614,1.2879383306831464,-1.4943441130683104,-0.41611302836860964,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
-0.43991649313097614,-1.0738427650786138,-1.4677553610656522,-0.9543935170480258,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
-0.43991649313097614,1.4508197855632678,-1.4893587220678117,-0.4308489558485429,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
-0.43991649313097614,1.369379058123207,1.3124310202122718,2.0210284866845933,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False
2.273158691738958,-1.2774445836787656,0.45494376812655235,-0.971225122837231,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
-0.43991649313097614,-1.0738427650786138,0.8222009051632655,-0.7528995625544482,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
2.273158691738958,-1.1960038562387048,0.1873944510998066,-0.9155241993539506,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.43991649313097614,0.06632741908223598,1.7112623002521414,0.7144061505110557,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False
-0.43991649313097614,1.125056875803025,1.0781176431888486,1.4700415695194864,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False
-0.43991649313097614,-0.9109613101984924,0.5147684601325326,-0.6325855678305624,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
-0.43991649313097614,0.6771328748826912,-1.3132082400502028,-0.4712624575599764,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
-0.43991649313097614,0.6364125111626608,0.3020584441112687,0.5742604210499546,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
2.273158691738958,-0.748079855318371,-0.8329489070021932,-0.7003752461925905,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
2.273158691738958,1.4508197855632678,0.5180920541328647,1.460136732036717,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
-0.43991649313097614,0.18848851024232702,-0.8163309370005319,-0.35337503772051093,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False
-0.43991649313097614,1.4915401492832983,1.611554480242174,2.477467222444021,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
-0.43991649313097614,-0.7888002190384014,-0.9758634490164798,-0.8071224813353999,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
-0.43991649313097614,-0.9924020376385531,-1.505976692069473,-0.935598591579608,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
-0.43991649313097614,-0.7888002190384014,0.2671607071077802,-0.5955030916422874,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
-0.43991649313097614,1.002895784642934,-0.16656830993557784,0.5163535203990194,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False
